"","X1h_m1_t","X1h_m1_u","X1h_m2_t","X1h_m2_u","X1h_m3_t","X1h_m3_u"
"ENSMUSG00000028609",83.2706827629909,54.8944537759898,66.736009710226,64.6824999343803,66.9112098956171,112.336832032572
"ENSMUSG00000028608",70.2934335012261,101.435403716503,53.0671884442761,75.6287691540447,73.7738980900394,68.7108778451653
"ENSMUSG00000028607",52.9904344855397,33.4140153419068,38.5943188685645,38.8094999606282,46.3231453123503,43.6259541874066
"ENSMUSG00000086713",0,0,0,0,0,0
"ENSMUSG00000008932",0,0,0,0,0.857836024302784,0
"ENSMUSG00000028600",0,1.19335769078239,2.41214492928528,0,0.857836024302784,0
"ENSMUSG00000089051",0,0,0,0,0,1.09064885468516
"ENSMUSG00000028603",353.630042383091,254.185188136648,281.416908416616,233.852115147375,231.615726561752,193.044847279274
"ENSMUSG00000098980",0,0,0,0,0,0
"ENSMUSG00000028601",0,1.19335769078239,1.60809661952352,0.995115383605851,0.857836024302784,0
"ENSMUSG00000034645",0,0,0,0,0,0
"ENSMUSG00000034636",232.509049273286,220.771172794741,253.275217574954,203.003538255594,241.051922829082,236.670801466681
"ENSMUSG00000083957",0,0,0,0,0,0
"ENSMUSG00000081734",0,0,0,0,0,0
"ENSMUSG00000048351",34.6059980313729,28.6405845787773,34.5740773197557,34.8290384262048,30.8820968749002,27.2662213671291
"ENSMUSG00000059816",0,0,0,0,0,0
"ENSMUSG00000028597",1.0814374384804,3.58007307234716,0.804048309761759,0,0,1.09064885468516
"ENSMUSG00000083255",0,0,0,0,0,0
"ENSMUSG00000034610",184.925801980149,152.749784420145,227.545671662578,200.018192104776,235.047070658963,179.957061023052
"ENSMUSG00000095361",1.0814374384804,0,4.0202415488088,0.995115383605851,2.57350807290835,4.36259541874066
"ENSMUSG00000083783",0,0,0,0,0,0
"ENSMUSG00000065299",1.0814374384804,0,1.60809661952352,2.98534615081755,0.857836024302784,2.18129770937033
"ENSMUSG00000085093",5.40718719240201,2.38671538156477,3.21619323904704,1.9902307672117,4.28918012151392,7.63454198279615
"ENSMUSG00000087714",0,0,0,0,0,0
"ENSMUSG00000084593",0,0,0,1.9902307672117,0,0
"ENSMUSG00000063800",105.980868971079,96.6619729533733,150.357033925449,124.389422950731,112.376519183665,118.880725160683
"ENSMUSG00000028587",7.57006206936281,5.96678845391193,7.23643478785583,15.9218461376936,7.72052421872505,1.09064885468516
"ENSMUSG00000084968",10.814374384804,9.54686152625909,8.04048309761759,6.96580768524096,11.1518683159362,11.9971374015368
"ENSMUSG00000028582",205.473113311276,254.185188136648,213.072802086866,161.208692144148,197.30228558964,193.044847279274
"ENSMUSG00000102912",0,0,0,0,4.28918012151392,2.18129770937033
"ENSMUSG00000091985",12.9772492617648,1.19335769078239,7.23643478785583,2.98534615081755,6.00485217011949,3.27194656405549
"ENSMUSG00000034557",192.495864049512,125.302557532151,126.235584632596,139.316153704819,131.248911718326,149.418893091867
"ENSMUSG00000094958",1.0814374384804,0,0,0.995115383605851,0,0
"ENSMUSG00000082374",0,0,0,0,0,0
"ENSMUSG00000028568",91.9221822708342,77.5682499008551,90.053410693317,93.54084605895,97.7933067705173,97.0677480669796
"ENSMUSG00000028567",138.423992125491,133.656061367627,122.215343083787,134.34057678679,109.803011110756,121.062022870053
"ENSMUSG00000073775",24.8730610850492,25.0605115064301,17.6890628147587,14.9267307540878,19.730228558964,15.2690839655923
"ENSMUSG00000003411",0,0,0,0,0,0
"ENSMUSG00000082699",0,0,0,0,0,0
"ENSMUSG00000086483",0,0,0,0,0,0
"ENSMUSG00000088285",0,0,0,0,0,0
"ENSMUSG00000053510",920.303260146822,959.459583389039,770.278280751765,956.305883645223,889.575957201987,919.416984499593
"ENSMUSG00000076444",0,0,0,0,0,0
"ENSMUSG00000028559",414.190538937994,323.399934202027,398.003913332071,374.1633842358,423.770996005575,417.718511344418
"ENSMUSG00000088014",1.0814374384804,0,0,0,0,1.09064885468516
"ENSMUSG00000028558",0,0,0,0,0,0
"ENSMUSG00000028552",483.40253500074,449.89584942496,541.124512469664,446.806807239027,497.544894095614,496.24522888175
"ENSMUSG00000083512",1.0814374384804,1.19335769078239,0,1.9902307672117,0.857836024302784,0
"ENSMUSG00000085873",5.40718719240201,0,1.60809661952352,0.995115383605851,0,0
"ENSMUSG00000028555",9.73293694632362,0,3.21619323904704,0.995115383605851,2.57350807290835,0
"ENSMUSG00000028557",280.092296566424,306.692926531073,285.437149965425,318.436922753872,289.090740190038,319.560114422753
"ENSMUSG00000060491",0,0,0,0,0,0
"ENSMUSG00000077687",0,0,0,0,0,0
"ENSMUSG00000087641",0,0,0,0,0,0
"ENSMUSG00000082771",0,0,0,0,0,0
"ENSMUSG00000059027",0,0,0,0,0.857836024302784,0
"ENSMUSG00000028551",7.57006206936281,1.19335769078239,4.82428985857056,5.97069230163511,2.57350807290835,3.27194656405549
"ENSMUSG00000010517",219.531800011522,226.737961248653,188.147304484252,190.067038268718,187.008253298007,178.866412168367
"ENSMUSG00000083995",0,0,0,0,0,0
"ENSMUSG00000085256",0,0,0,0,0,0
"ENSMUSG00000047143",0,0,0,0,0,1.09064885468516
"ENSMUSG00000028546",0,0,0,0,0,0
"ENSMUSG00000061298",0,0,0,0,0,0
"ENSMUSG00000081813",0,0,0,0,0,0
"ENSMUSG00000082348",0,0,0,0,0,0
"ENSMUSG00000081068",1.0814374384804,0,1.60809661952352,0,0,1.09064885468516
"ENSMUSG00000083904",0,0,0,0,0,0
"ENSMUSG00000028545",0,1.19335769078239,1.60809661952352,0,0.857836024302784,0
"ENSMUSG00000084673",0,0,0.804048309761759,0,0,0
"ENSMUSG00000034401",130.853930056129,113.368980624327,146.33679237664,127.374769101549,155.268320398804,125.424618288794
"ENSMUSG00000082686",0,0,0,0,0,0
"ENSMUSG00000100514",263.870734989218,341.300299563763,276.592618558045,301.519961232573,289.090740190038,305.381679311846
"ENSMUSG00000028544",0,0,0,0,0,0
"ENSMUSG00000078599",0,0,0,0,0,0
"ENSMUSG00000049214",0,0,0,0,0,0
"ENSMUSG00000084536",0,0,0,0,0,0
"ENSMUSG00000089773",0,0,0,0,0,0
"ENSMUSG00000055960",0,0,0,0,0,0
"ENSMUSG00000084326",0,0,0,0,0,0
"ENSMUSG00000082638",0,0,0,0,0,0
"ENSMUSG00000070868",0,0,0,0,0,0
"ENSMUSG00000049972",0,0,0,0,0,0
"ENSMUSG00000081166",0,0,0,0,0,0
"ENSMUSG00000083599",0,0,0,0,0,0
"ENSMUSG00000034359",0,0,0,0,0,0
"ENSMUSG00000083753",0,0,0,0,0,0
"ENSMUSG00000096564",0,0,0,0,0,0
"ENSMUSG00000081066",0,0,0,0,0,0
"ENSMUSG00000048766",0,0,0,0,0,0
"ENSMUSG00000087194",0,0,0,0,0,0
"ENSMUSG00000085878",0,0,0,0,0,0
"ENSMUSG00000083011",10.814374384804,8.3535038354767,7.23643478785583,8.95603845245266,15.4410484374501,7.63454198279615
"ENSMUSG00000082678",0,0,0,0.995115383605851,0,0
"ENSMUSG00000083384",0,0,0,0,0,0
"ENSMUSG00000078598",0,0,0,0,0,0
"ENSMUSG00000080696",0,0,0,0,0,0
"ENSMUSG00000118515",0,0,0,0,0,0
"ENSMUSG00000057977",0,0,0,0,0,0
"ENSMUSG00000082825",0,0,0,0,0,0
"ENSMUSG00000070867",0,1.19335769078239,0,0.995115383605851,0,2.18129770937033
"ENSMUSG00000100998",0,0,0,0,0,0
"ENSMUSG00000085870",0,0,0,0,0,0
"ENSMUSG00000085323",0,0,0,0,0,0
"ENSMUSG00000055198",0,0,0,0,0,0
"ENSMUSG00000087923",0,0,0,0,0,0
"ENSMUSG00000055210",0,2.38671538156477,2.41214492928528,1.9902307672117,2.57350807290835,0
"ENSMUSG00000085399",3.24431231544121,7.16014614469432,1.60809661952352,4.97557691802925,7.72052421872505,5.45324427342582
"ENSMUSG00000044518",0,0,0,0,0,0
"ENSMUSG00000028719",548.288781309564,453.475922497307,392.375575163739,455.76284569148,500.118402168523,438.440839583436
"ENSMUSG00000065047",1.0814374384804,0,0,0,0,2.18129770937033
"ENSMUSG00000028718",7.57006206936281,4.77343076312955,7.23643478785583,2.98534615081755,8.57836024302784,6.54389312811098
"ENSMUSG00000028717",12.9772492617648,15.513649980171,13.6688212659499,10.9462692196644,26.5929167533863,20.7223282390181
"ENSMUSG00000028716",1.0814374384804,1.19335769078239,0.804048309761759,0.995115383605851,0,2.18129770937033
"ENSMUSG00000047155",0,0,0,0,0,0
"ENSMUSG00000086896",0,0,0,0,0,0
"ENSMUSG00000081823",0,0,0,0,0,0
"ENSMUSG00000082889",0,0,0,0,0,0
"ENSMUSG00000118615",0,0,0,0,0,0
"ENSMUSG00000081138",0,0,0,0,0,0
"ENSMUSG00000083138",0,0,0,0,0,0
"ENSMUSG00000066071",0,0,0,0,0,0
"ENSMUSG00000083190",0,0,0,0,0,0
"ENSMUSG00000078597",0,0,0,0,0,0
"ENSMUSG00000084415",0,0,0,0,0,0
"ENSMUSG00000084346",0,0,0,0,0,0
"ENSMUSG00000080142",0,0,0,0,0,0
"ENSMUSG00000086724",0,0,0,0,0,0
"ENSMUSG00000028715",0,0,0,0,0,0
"ENSMUSG00000066072",0,0,0,0,0,0
"ENSMUSG00000081006",0,0,0,0,0,0
"ENSMUSG00000028712",0,0,0,0,0,0
"ENSMUSG00000083457",0,0,0,0,0,0
"ENSMUSG00000063929",0,0,0,0,0,0
"ENSMUSG00000028713",0,0,0,0,0,0
"ENSMUSG00000082043",0,0,0,0,0,0
"ENSMUSG00000081172",0,0,0.804048309761759,0.995115383605851,0.857836024302784,0
"ENSMUSG00000034210",294.150983266669,255.378545827431,319.207178975418,253.754422819492,300.242608505974,269.390267107236
"ENSMUSG00000044556",0,0,0,0,0,0
"ENSMUSG00000028710",41.0946226622553,46.5409499405131,32.1619323904704,39.804615344234,54.0436695310754,38.1727099139807
"ENSMUSG00000028709",52.9904344855397,45.3475922497307,68.3441063297496,83.5896922228915,48.8966533852587,64.3482824264247
"ENSMUSG00000028708",194.658738926472,177.810295926576,181.714918006158,176.135422898236,176.714221006373,182.138358732422
"ENSMUSG00000100081",0,0,0,0,0,0
"ENSMUSG00000073774",0,0,0,0,0,0
"ENSMUSG00000034185",0,0,0,0,0,0
"ENSMUSG00000028707",0,0,0,0,0,0
"ENSMUSG00000034171",0,0,2.41214492928528,1.9902307672117,0.857836024302784,1.09064885468516
"ENSMUSG00000028706",68.1305586242653,62.0545999206841,64.3238647809408,58.7118076327452,53.1858335067726,62.1669847170543
"ENSMUSG00000063882",206.554550749757,213.611026650047,135.884164349737,179.120769049053,150.121304252987,155.962786219978
"ENSMUSG00000078238",24.8730610850492,8.3535038354767,8.04048309761759,7.96092306884681,14.5832124131473,20.7223282390181
"ENSMUSG00000028703",137.342554687011,143.202922893886,188.951352794013,165.189153678571,133.822419791234,139.603053399701
"ENSMUSG00000028702",9.73293694632362,2.38671538156477,5.62833816833232,5.97069230163511,1.71567204860557,0
"ENSMUSG00000028700",123.283867986766,145.589638275451,111.762715056885,113.443153731067,112.376519183665,118.880725160683
"ENSMUSG00000028701",1.0814374384804,4.77343076312955,0,0.995115383605851,1.71567204860557,6.54389312811098
"ENSMUSG00000028699",0,0,0,0,0,0
"ENSMUSG00000078593",0,0,0,0,0,0
"ENSMUSG00000111410",0,0,0,0,0,0
"ENSMUSG00000085920",0,0,0,0.995115383605851,2.57350807290835,0
"ENSMUSG00000081459",9.73293694632362,3.58007307234716,0.804048309761759,3.9804615344234,0,5.45324427342582
"ENSMUSG00000028698",1.0814374384804,2.38671538156477,2.41214492928528,6.96580768524096,6.86268819442227,2.18129770937033
"ENSMUSG00000003810",443.389349776965,507.177018582514,395.591768402786,476.660268747203,438.354208418722,449.347328130288
"ENSMUSG00000082592",0,0,0,0,0,0
"ENSMUSG00000028696",36.7688729083337,36.994088414254,40.202415488088,32.8388076589931,32.5977689235058,34.9007633499252
"ENSMUSG00000055900",32.4431231544121,39.3808037958187,33.7700290099939,26.868115357358,30.8820968749002,39.2633587686659
"ENSMUSG00000087299",0,0,0.804048309761759,1.9902307672117,0.857836024302784,1.09064885468516
"ENSMUSG00000034042",247.649173412012,226.737961248653,267.748087150666,266.690922806368,253.919463193624,262.846373979125
"ENSMUSG00000085408",5.40718719240201,5.96678845391193,3.21619323904704,6.96580768524096,6.86268819442227,0
"ENSMUSG00000034035",16.221561577206,7.16014614469432,12.0607246464264,11.9413846032702,12.8675403645418,16.3597328202775
"ENSMUSG00000028693",116.795243355883,108.595549861197,121.411294774026,137.325922937607,95.219798697609,130.87786256222
"ENSMUSG00000028692",1794.10471043899,2072.862308889,1860.56778878871,2287.77026690985,1659.05487100158,1678.50858736047
"ENSMUSG00000065185",0,0,0,0,0,0
"ENSMUSG00000028691",2241.81980996987,4019.22870255508,3813.60113320002,5949.79487857938,5047.50716699758,5051.88549490168
"ENSMUSG00000028690",31.3616857159317,41.7675191773835,27.3376425318998,20.8974230557229,31.739932899203,21.8129770937033
"ENSMUSG00000028689",25.9544985235296,32.2206576511244,24.9254976026145,36.8192691934165,43.749637239442,31.6288167858698
"ENSMUSG00000033985",10.814374384804,8.3535038354767,8.84453140737935,9.95115383605851,7.72052421872505,8.72519083748131
"ENSMUSG00000098491",0,0,0,0.995115383605851,0,0
"ENSMUSG00000028688",48.6646847316181,42.9608768681659,49.0469468954673,29.8534615081755,31.739932899203,29.4475190764994
"ENSMUSG00000028687",6.48862463088241,1.19335769078239,3.21619323904704,1.9902307672117,2.57350807290835,5.45324427342582
"ENSMUSG00000043155",0,0,0.804048309761759,0,0,0
"ENSMUSG00000086417",1.0814374384804,0,0,0,0,0
"ENSMUSG00000075390",0,0,0,0,0,0
"ENSMUSG00000082841",0,0,0,0,0,0
"ENSMUSG00000082063",0,0,0,0,0,0
"ENSMUSG00000033948",3.24431231544121,0,4.0202415488088,1.9902307672117,1.71567204860557,2.18129770937033
"ENSMUSG00000088845",0,0,0,0,0,0
"ENSMUSG00000088902",0,0,0,0,0,0
"ENSMUSG00000095805",1.0814374384804,1.19335769078239,5.62833816833232,2.98534615081755,0.857836024302784,1.09064885468516
"ENSMUSG00000082207",0,0,0,0,0,0
"ENSMUSG00000028684",91.9221822708342,71.6014614469432,97.2898454811729,103.491999895008,80.6365862844617,75.2547709732763
"ENSMUSG00000046861",174.111427595345,158.716572874057,137.492260969261,137.325922937607,155.268320398804,160.325381638719
"ENSMUSG00000086890",0,0,0,0,0,0
"ENSMUSG00000082249",0,0,0,0,0,0
"ENSMUSG00000028683",117.876680794364,96.6619729533733,81.2088792859377,108.467576813038,82.3522583330672,91.6145037935538
"ENSMUSG00000088349",0,0,1.60809661952352,0,0,0
"ENSMUSG00000028681",1.0814374384804,2.38671538156477,0,0,0,1.09064885468516
"ENSMUSG00000073771",21.628748769608,16.7070076709534,17.6890628147587,29.8534615081755,18.8723925346612,22.9036259483884
"ENSMUSG00000047671",0,0,0.804048309761759,0,1.71567204860557,0
"ENSMUSG00000028680",104.899431532599,85.9217537363318,87.6412657640318,71.6483076196213,81.4944223087644,94.8864503576093
"ENSMUSG00000033872",0,0,0,0,0,0
"ENSMUSG00000070834",0,0,0,0,0,0
"ENSMUSG00000047675",755.924769497801,879.504618106619,648.062937667978,750.316999238811,675.116951126291,763.454198279615
"ENSMUSG00000064542",1.0814374384804,2.38671538156477,0.804048309761759,0.995115383605851,0,0
"ENSMUSG00000065680",0,0,0,0,0,0
"ENSMUSG00000064751",0,0,0,0,0,0
"ENSMUSG00000092680",0,0,0,0,0,0
"ENSMUSG00000095209",0,0,0,0,0,0
"ENSMUSG00000028678",1.0814374384804,1.19335769078239,5.62833816833232,2.98534615081755,2.57350807290835,2.18129770937033
"ENSMUSG00000095676",3.24431231544121,13.1269345986062,10.4526280269029,8.95603845245266,11.1518683159362,7.63454198279615
"ENSMUSG00000094405",1.0814374384804,1.19335769078239,3.21619323904704,2.98534615081755,3.43134409721113,2.18129770937033
"ENSMUSG00000096280",2.1628748769608,0,4.0202415488088,3.9804615344234,5.1470161458167,2.18129770937033
"ENSMUSG00000060268",0,0,0,0,0,0
"ENSMUSG00000086482",0,0,0,0,0,0
"ENSMUSG00000048772",0,0,0,0,1.71567204860557,2.18129770937033
"ENSMUSG00000028677",163.297053210541,156.329857492493,138.296309279023,157.228230609724,100.366814843426,129.787213707535
"ENSMUSG00000085749",0,0,0,0.995115383605851,2.57350807290835,2.18129770937033
"ENSMUSG00000086876",0,0,0,0,0,0
"ENSMUSG00000087228",0,0,0,0,0,0
"ENSMUSG00000083446",0,0,0,0,0,0
"ENSMUSG00000033423",90.8407448323538,88.3084691178966,85.2291208347465,81.5994614556798,94.3619626733062,89.4332060841835
"ENSMUSG00000087807",3.24431231544121,1.19335769078239,0,1.9902307672117,0,0
"ENSMUSG00000009640",32.4431231544121,33.4140153419068,32.9659807002321,36.8192691934165,40.3182931422308,35.9914122046104
"ENSMUSG00000086320",72.4563083781869,16.7070076709534,40.202415488088,27.8632307409638,18.8723925346612,18.5410305296478
"ENSMUSG00000108127",0,0,0,0,0,0
"ENSMUSG00000084260",9.73293694632362,17.9003653617358,8.04048309761759,12.9364999868761,14.5832124131473,16.3597328202775
"ENSMUSG00000048626",0,0,0,0,0,0
"ENSMUSG00000083507",0,0,0,0,0,0
"ENSMUSG00000028542",2.1628748769608,4.77343076312955,1.60809661952352,0.995115383605851,0,1.09064885468516
"ENSMUSG00000091237",0,0,0,0,0,0
"ENSMUSG00000078588",0,0,0,0,0,0
"ENSMUSG00000028541",0,2.38671538156477,0,2.98534615081755,3.43134409721113,5.45324427342582
"ENSMUSG00000085278",0,0,0,0,0.857836024302784,0
"ENSMUSG00000033379",992.759568525009,1457.08974044529,935.912232562688,1023.97372973042,829.527435500792,1031.75381653217
"ENSMUSG00000028540",42.1760601007357,40.5741614866011,23.317400983091,28.8583461245697,27.4507527776891,19.631679384333
"ENSMUSG00000033365",116.795243355883,152.749784420145,107.742473508076,107.472461429432,115.807863280876,145.056297673127
"ENSMUSG00000028539",0,14.3202922893886,0.804048309761759,0,1.71567204860557,4.36259541874066
"ENSMUSG00000028538",78.9449330090693,85.9217537363318,86.0331691445082,86.575038373709,82.3522583330672,89.4332060841835
"ENSMUSG00000086554",0,0,0,0,0,0
"ENSMUSG00000033326",236.834799027208,286.405845787773,242.01854123829,243.803268983433,234.18923463466,246.486641158847
"ENSMUSG00000088303",0,0,0,0,0,0
"ENSMUSG00000033295",6.48862463088241,1.19335769078239,8.04048309761759,5.97069230163511,3.43134409721113,10.9064885468516
"ENSMUSG00000098596",0,0,0,0,0,0
"ENSMUSG00000006395",42.1760601007357,33.4140153419068,32.1619323904704,30.8485768917814,29.1664248262946,35.9914122046104
"ENSMUSG00000033253",176.274302472305,153.943142110928,169.654193359731,145.286846006454,158.699664496015,170.141221330886
"ENSMUSG00000006392",158.971303456619,204.064165123788,150.357033925449,157.228230609724,148.405632204382,129.787213707535
"ENSMUSG00000006390",394.724665045347,374.714314905669,360.213642773268,372.173153468588,320.830673089241,352.279580063308
"ENSMUSG00000006398",4.32574975392161,2.38671538156477,3.21619323904704,1.9902307672117,2.57350807290835,0
"ENSMUSG00000081921",0,0,0,0,0,0
"ENSMUSG00000006389",0,0,0,0,0,0
"ENSMUSG00000033191",2.1628748769608,0,0,0.995115383605851,4.28918012151392,2.18129770937033
"ENSMUSG00000080857",0,0,0,0,0,0
"ENSMUSG00000081233",0,0,0,0,0,0
"ENSMUSG00000028536",0,0,0,0,0,0
"ENSMUSG00000050854",0,0,0,0,0,0
"ENSMUSG00000028730",1.0814374384804,1.19335769078239,0,0,0,2.18129770937033
"ENSMUSG00000028729",135.17967981005,183.777084380487,127.84368125212,161.208692144148,143.258616058565,139.603053399701
"ENSMUSG00000085292",0,0,0,0,0,0
"ENSMUSG00000043698",0,0,0,0,0,0
"ENSMUSG00000086521",0,0,0,0,0,0
"ENSMUSG00000043383",0,0,0,0,0,0
"ENSMUSG00000046790",0,0,0,0,0,0
"ENSMUSG00000070821",0,0,0,0,0,0
"ENSMUSG00000070820",0,0,0,0,0,0
"ENSMUSG00000095218",0,0,0,0,0,0
"ENSMUSG00000111159",0,0,0,0,0,0
"ENSMUSG00000081474",0,0,0,0,0,0
"ENSMUSG00000066061",0,0,0,0,0,0
"ENSMUSG00000110947",0,0,0,0,0,0
"ENSMUSG00000083336",0,0,0,0,0,0
"ENSMUSG00000073769",0,0,0,0,0,0
"ENSMUSG00000073768",0,0,0,0,0,0
"ENSMUSG00000096705",0,0,0,0,0,0
"ENSMUSG00000111259",0,0,0,0,0.857836024302784,0
"ENSMUSG00000084133",0,0,0.804048309761759,0,0,0
"ENSMUSG00000073765",0,0,0,0,0,0
"ENSMUSG00000024903",0,0,0,0,0,0
"ENSMUSG00000085895",0,0,0,0,0,0
"ENSMUSG00000089591",0,0,0,0,0,0
"ENSMUSG00000087238",0,0,0,0,0,0
"ENSMUSG00000082143",0,0,0,0,0,0
"ENSMUSG00000087464",0,0,0,0,0,0
"ENSMUSG00000066060",0,0,0,0,0,0
"ENSMUSG00000028645",455.285161600249,1068.05513325024,725.251575405107,1245.88446027453,1249.00925138485,1468.01335840623
"ENSMUSG00000088552",4.32574975392161,11.9335769078239,8.04048309761759,17.9120769049053,6.86268819442227,14.1784351109071
"ENSMUSG00000086683",0,0,0,0,0,0
"ENSMUSG00000085505",0,0,0,0,0,0
"ENSMUSG00000045268",17.3029990156864,34.6073730326892,16.8850145049969,27.8632307409638,26.5929167533863,20.7223282390181
"ENSMUSG00000028644",2.1628748769608,1.19335769078239,0,0,3.43134409721113,2.18129770937033
"ENSMUSG00000028643",20.5473113311276,21.480438434083,16.8850145049969,29.8534615081755,26.5929167533863,23.9942748030736
"ENSMUSG00000078584",70.2934335012261,72.7948191377256,69.1481546395113,81.5994614556798,51.470161458167,58.8950381529989
"ENSMUSG00000028642",1.0814374384804,0,0.804048309761759,0,0,0
"ENSMUSG00000085626",0,0,0,0,0,0
"ENSMUSG00000028641",87.5964325169126,84.7283960455494,70.7562512590348,93.54084605895,66.0533738713143,80.7080152467021
"ENSMUSG00000085203",0,0,0,0,0,0
"ENSMUSG00000066058",0,0,0,0,0,0
"ENSMUSG00000028639",1176.60393306668,1292.40637911732,941.54057073102,1121.49503732379,1038.83942543067,1099.37404552265
"ENSMUSG00000102819",0,0,0,0,0,0
"ENSMUSG00000060288",23.7916236465688,22.6737961248653,16.0809661952352,21.8925384393287,30.8820968749002,16.3597328202775
"ENSMUSG00000028637",0,0,0,0,0,1.09064885468516
"ENSMUSG00000083836",16.221561577206,17.9003653617358,20.101207744044,10.9462692196644,18.8723925346612,11.9971374015368
"ENSMUSG00000118403",0,0,0,0,0,0
"ENSMUSG00000028636",10.814374384804,22.6737961248653,20.9052560538057,17.9120769049053,12.009704340239,8.72519083748131
"ENSMUSG00000070806",0,0,0,0,0,0
"ENSMUSG00000048899",0,0,0,0,0,0
"ENSMUSG00000082009",0,0,0,0,0,0
"ENSMUSG00000082814",0,0,0,0,0,0
"ENSMUSG00000080773",0,0,0,0,0,0
"ENSMUSG00000084379",0,0,0,0,0,0
"ENSMUSG00000094494",0,0,0,0,0,0
"ENSMUSG00000087385",3.24431231544121,3.58007307234716,2.41214492928528,1.9902307672117,2.57350807290835,1.09064885468516
"ENSMUSG00000032998",224.938987203924,204.064165123788,181.714918006158,204.993769022805,249.63028307211,222.492366355773
"ENSMUSG00000081678",0,0,0,0,0,0
"ENSMUSG00000023247",0,0,0,0,0.857836024302784,0
"ENSMUSG00000032978",0,0,0,0,0,0
"ENSMUSG00000028634",192.495864049512,270.892195807602,208.248512228296,322.417384288296,243.625430901991,250.849236577588
"ENSMUSG00000115115",0,0,0,0,0,0
"ENSMUSG00000028635",0,0,0,0,0,0
"ENSMUSG00000052135",0,0,0,0,0,0
"ENSMUSG00000084929",0,0,0,0,0,0
"ENSMUSG00000000085",58.3976216779417,46.5409499405131,53.0671884442761,51.7459999475042,59.1906856768921,65.4389312811098
"ENSMUSG00000047518",2.1628748769608,1.19335769078239,0,0.995115383605851,1.71567204860557,1.09064885468516
"ENSMUSG00000028633",54.0718719240201,46.5409499405131,31.3578840807086,19.902307672117,32.5977689235058,29.4475190764994
"ENSMUSG00000091297",0,0,0,0,0,0
"ENSMUSG00000086187",0,0,0,0,0,0
"ENSMUSG00000110389",0,0,0,0,0,0
"ENSMUSG00000070803",1.0814374384804,4.77343076312955,1.60809661952352,4.97557691802925,7.72052421872505,1.09064885468516
