GeneID	Length	X1h_m1_t.sort.bam	X1h_m1_u.sort.bam	X1h_m2_t.sort.bam	X1h_m2_u.sort.bam	X1h_m3_t.sort.bam	X1h_m3_u.sort.bam	X6h_m1_t.sort.bam	X6h_m1_u.sort.bam	X6h_m2_t.sort.bam	X6h_m2_u.sort.bam	X6h_m3_t.sort.bam	X6h_m3_u.sort.bam
ENSMUSG00000024388	6699	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084824	1567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085300	158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024384	11083	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117481	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117650	1389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024386	2478	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117606	1123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097363	1418	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024383	13950	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024382	2835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089529	308	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097413	1678	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024381	4117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109238	975	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109232	1284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108896	891	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090523	2331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087715	137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024379	1331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095233	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038299	8663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098252	101	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097710	1307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038128	3259	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088077	104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024378	5586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117730	558	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042834	3908	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118292	3369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117689	664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087590	430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092819	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024376	9071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088501	61	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117961	1672	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118246	466	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077263	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118054	466	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096804	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073607	2629	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005871	16116	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014504	3630	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005873	3151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014503	5804	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036501	9061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084467	117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000012282	1746	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035984	1154	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049357	2434	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003778	10633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003779	4338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024370	9500	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064857	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024366	1997	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044201	4919	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078240	1656	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097755	2852	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034300	4517	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038773	14095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038555	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038418	4484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024360	3709	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024359	4310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089239	67	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065904	70	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118145	267	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118380	3269	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117727	412	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037815	6425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071862	6022	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117876	673	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024357	3436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117731	538	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118184	580	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118386	478	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062742	365	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117869	4666	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117694	2166	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088059	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105743	70	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065649	196	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104863	111	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037236	10158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102496	2160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118030	363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037058	3541	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024354	3238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024353	1215	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117874	1115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073600	4888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024352	1003	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024350	5486	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073598	2837	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073599	1752	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024349	2741	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091842	351	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091896	11565	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117841	358	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046668	3008	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100320	571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117840	835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118080	539	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118358	968	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118347	677	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118122	668	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080529	84	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024347	4785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060275	3315	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117852	956	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043991	5957	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110185	2839	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046727	4261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024346	1109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024486	4834	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118214	474	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024485	6403	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024483	9234	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085172	772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117942	2235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090264	744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006050	2279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117679	3477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033272	3275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044719	3487	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051439	1732	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006850	3363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014294	572	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024474	3629	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042660	1836	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044595	2412	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001380	2447	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019143	4279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001383	2592	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065145	143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095604	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063514	1620	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103442	5353	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103386	1198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104148	5361	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102312	5332	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104252	5768	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102634	393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103458	2856	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103092	5206	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103384	439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103707	5367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102836	313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104318	5337	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103125	429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104240	2391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103800	5338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103770	5341	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000007440	5359	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073594	4969	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102206	7535	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103601	645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103310	5335	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102232	2464	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103255	5419	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102697	5888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097430	5051	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103456	439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051663	2588	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051599	2813	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045498	3787	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104264	1257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045689	3718	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063687	3535	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051678	3754	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045062	3501	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045876	3484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051242	3055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045657	2851	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051486	4419	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103985	4136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103483	871	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043458	3034	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047307	3710	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044043	8695	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047033	2801	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047910	5225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046387	4660	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048347	5041	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043313	7138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046191	3559	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044022	4705	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073591	6609	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104225	482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050304	1346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051316	3302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102827	1740	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073590	6292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103144	5366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103956	406	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103332	4689	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104346	4720	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103037	5776	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103677	4727	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102748	4882	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103567	4664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118501	1516	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088493	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103793	4733	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104512	1463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103472	5217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103585	5812	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103897	4730	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103749	6733	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102440	5586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103088	4684	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097330	6918	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102222	4732	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104063	4713	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102742	4756	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103081	4615	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102428	6664	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103309	2205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102918	5499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023036	5596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102543	7627	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102828	1530	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102713	1193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024456	6339	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098706	56	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117686	318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024454	4054	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044024	3340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038524	5473	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024451	7967	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098608	115	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098297	59	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118056	381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051375	8797	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089983	603	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097080	2027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066475	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024442	7381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024440	6058	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060450	4778	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089296	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052102	4311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088384	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118140	1098	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024425	6331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117986	379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118112	241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118296	606	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024427	4755	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099111	71	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099157	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118257	5174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118193	570	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099488	114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083766	411	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081773	852	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036585	5463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117994	2438	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036452	9723	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086991	325	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086312	1571	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082287	364	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085289	3888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024431	7684	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117922	672	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118117	690	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117983	2407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051732	2586	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118015	852	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118042	1177	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117838	618	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024487	3842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117674	647	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051401	3477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117943	5583	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118315	992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118202	3241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117847	568	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095150	441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088898	305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118091	929	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088611	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105169	91	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118299	174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117677	848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117708	1024	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117745	999	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056671	1175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118266	735	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073574	1998	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057719	5634	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034339	294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059455	900	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117660	669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117753	605	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024493	5368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096699	438	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117662	816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024491	6643	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092935	63	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024497	2399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056849	489	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118058	665	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024498	8302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099024	156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042816	1772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117719	705	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117882	352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117926	1671	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024500	4035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084959	1294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117792	3036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094137	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048188	666	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039954	8271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024501	6608	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097891	747	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043424	2379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093208	74	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118018	3704	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024502	10743	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024503	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088732	313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038791	880	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071858	748	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117902	663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118043	2777	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118006	933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055561	4785	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051050	3984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118199	607	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055095	901	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061144	1007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110628	815	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069385	365	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053729	596	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073573	2484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073572	273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038071	2567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117919	1208	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024471	2209	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024472	8702	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000071856	14577	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097610	2477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117832	178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107325	3291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034653	8878	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118013	3529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118188	244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117929	973	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098244	572	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118034	623	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118143	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054477	7468	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073569	285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117844	565	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118074	1656	0	0	0	0	0	0	0	0	0	0	0	0
